property_id, seating_type, industry_anzsic4_code, location_zip, clue_small_area, trading_name, x_coordinate, location_address, location_city, location_state, number_of_seats, ogc_fid, industry_anzsic4_description, y_coordinate, census_year, street_address, base_property_id, block_id
"102137","Seats - Indoor","4512",null,"Melbourne (CBD)","Soul Food","144.9633433",null,null,null,"8",9488,"Takeaway Food Services","-37.81611256","2010","308-336 Collins Street","102137","34"
"104034","Seats - Indoor","4511",null,"Melbourne (CBD)","La Stazione","144.9654659",null,null,null,"43",9489,"Cafes and Restaurants","-37.81866105","2010","207-361 Flinders Street","104034","4"
"108536","Seats - Indoor","4520",null,"Melbourne (CBD)","Portland Hotel","144.9681892",null,null,null,"100",9490,"Pubs, Taverns and Bars","-37.81367486","2010","115-127 Russell Street","108536","46"
"588500","Seats - Outdoor","4511",null,"Melbourne (CBD)","Blu Point Caffe","144.9664575",null,null,null,"17",9507,"Cafes and Restaurants","-37.80822377","2010","336 Russell Street","108562","97"
"602997","Seats - Outdoor","4511",null,"Melbourne (CBD)","ES-X Cafe","144.9701092",null,null,null,"16",9514,"Cafes and Restaurants","-37.81281453","2010","113-149 Exhibition Street","103597","47"
"110708","Seats - Indoor","4511",null,"Melbourne (CBD)","Bistro Delices ","144.9560169",null,null,null,"35",9522,"Cafes and Restaurants","-37.8134766","2010","535 Little Lonsdale Street","110707","72"
"108650","Seats - Indoor","4511",null,"Melbourne (Remainder)","Cafe Ella","144.9803782",null,null,null,"70",9527,"Cafes and Restaurants","-37.84685298","2010","553-555 St Kilda Road","108650","724"
"108247","Seats - Indoor","4511",null,"Carlton","Paris Go Bistro","144.9708841",null,null,null,"60",9540,"Cafes and Restaurants","-37.79695652","2010","114-116 Rathdowne Street","108247","224"
"103592","Seats - Indoor","4511",null,"Melbourne (CBD)","Wagamama","144.9717262",null,null,null,"80",9546,"Cafes and Restaurants","-37.81546152","2010","11-37 Exhibition Street","103592","17"
"106137","Seats - Outdoor","4511",null,"Carlton","Lygon Street Cafe","144.9669104",null,null,null,"25",9624,"Cafes and Restaurants","-37.79905377","2010","275 Lygon Street","106137","206"
"110843","Seats - Indoor","4511",null,"Docklands","Cafe Caldera","144.951187",null,null,null,"70",9664,"Cafes and Restaurants","-37.81501701","2010","163-261 Spencer Street","110843","1101"
"105727","Seats - Outdoor","4511",null,"Melbourne (CBD)","Wheat Restaurant & Bar","144.9564217",null,null,null,"20",9666,"Cafes and Restaurants","-37.81365662","2010","528-538 Lonsdale Street","105727","72"
"103998","Seats - Indoor","4511",null,"Melbourne (CBD)","Laneway Cafe","144.9586012",null,null,null,"130",9670,"Cafes and Restaurants","-37.81946849","2010","452-470 Flinders Street","103998","12"
"105677","Seats - Indoor","9209",null,"Melbourne (CBD)","Goldern Nugget","144.9689024",null,null,null,"50",9687,"Other Gambling Activities","-37.8107614","2010","117-121 Lonsdale Street","105677","67"
"105953","Seats - Indoor","4511",null,"Melbourne (CBD)","Vue De Monde","144.9601101",null,null,null,"70",9700,"Cafes and Restaurants","-37.81596878","2010","430-436 Little Collins Street","105953","43"
"110708","Seats - Indoor","4511",null,"Melbourne (CBD)","Shinssi Hwaro Korean Bbq Restaurant ","144.9560169",null,null,null,"60",9726,"Cafes and Restaurants","-37.8134766","2010","535 Little Lonsdale Street","110707","72"
"541562","Seats - Indoor","4400",null,"Melbourne (CBD)","Grand Hyatt Hotel","144.9698467",null,null,null,"180",9731,"Accommodation","-37.81516811","2010","121-131 Collins Street","102071","27"
"108235","Seats - Outdoor","4511",null,"Carlton","Sippers","144.9711319",null,null,null,"6",9744,"Cafes and Restaurants","-37.79547684","2010","164 Rathdowne Street","108235","226"
"584059","Seats - Outdoor","4511",null,"Docklands","Waterside Oriental Bistro","144.9436836",null,null,null,"15",9764,"Cafes and Restaurants","-37.81389091","2010","2-16 Newquay Promenade","584059","1109"
"609480","Seats - Outdoor","4511",null,"Docklands","Madonna's ","144.9434599",null,null,null,"16",9807,"Cafes and Restaurants","-37.82044558","2010","829-843 Bourke Street","609480","1108"
"102115","Seats - Indoor","4511",null,"Melbourne (CBD)","Ootoro Restaurant","144.9568348",null,null,null,"88",9810,"Cafes and Restaurants","-37.81767359","2010","522-534 Collins Street","102115","32"
"508976","Seats - Indoor","4520",null,"North Melbourne","Metropolitan Hotel","144.9540178",null,null,null,"95",9857,"Pubs, Taverns and Bars","-37.80139544","2010","42 Courtney Street","110862","376"
"103620","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe 222","144.9704962",null,null,null,"108",9858,"Cafes and Restaurants","-37.81055707","2010","196-226 Exhibition Street","103620","68"
"105746","Seats - Outdoor","4511",null,"Melbourne (CBD)","Theobroma Chocolate Lounge","144.9630189",null,null,null,"36",9897,"Cafes and Restaurants","-37.81073331","2010","183-265 La Trobe Street","105746","85"
"110679","Seats - Outdoor","4511",null,"Melbourne (CBD)","Pizza @ QV","144.9572395",null,null,null,"36",9923,"Cafes and Restaurants","-37.80745984","2010"," Peel Street","108118","113"
"103608","Seats - Indoor","4511",null,"Melbourne (CBD)","Trunk","144.9689066",null,null,null,"150",9938,"Cafes and Restaurants","-37.80938323","2010","275-285 Exhibition Street","103608","77"
"108102","Seats - Indoor","4511",null,"Melbourne (CBD)","Gloria Jeans Coffees","144.9604697",null,null,null,"30",9944,"Cafes and Restaurants","-37.81352285","2010","200-222 Queen Street","108102","64"
"573414","Seats - Indoor","4511",null,"Docklands","Banc Cafe","144.9451224",null,null,null,"80",9945,"Cafes and Restaurants","-37.81888389","2010","788-812 Bourke Street","573414","1108"
"614831","Seats - Indoor","4512",null,"Kensington","Amania Indian Takeaway ","144.9286995",null,null,null,"25",9952,"Takeaway Food Services","-37.79404907","2010","522 Macaulay Road","614831","2523"
"109697","Seats - Indoor","4511",null,"West Melbourne (Residential)","Dolcetti","144.9540448",null,null,null,"16",9954,"Cafes and Restaurants","-37.80590009","2010","223 Victoria Street","109697","434"
"104437","Seats - Indoor","4511",null,"Parkville","Royal Fig Cafe","144.9559628",null,null,null,"25",9955,"Cafes and Restaurants","-37.79854141","2010","300-328 Grattan Street","104437","920"
"106218","Seats - Indoor","4129",null,"Carlton","La Parisienne Pates","144.9673254",null,null,null,"10",9958,"Other Specialised Food Retailing","-37.80017897","2010","290 Lygon Street","106218","218"
"102109","Seats - Indoor","4511",null,"Melbourne (CBD)","Purple Peanuts Japanese Cafe","144.9543505",null,null,null,"16",9967,"Cafes and Restaurants","-37.81867544","2010","612-624 Collins Street","102109","31"
"104242","Seats - Indoor","4511",null,"East Melbourne","George Street Cafe","144.9881843",null,null,null,"35",9970,"Cafes and Restaurants","-37.81575788","2010","63-65 George Street","104242","606"
"103326","Seats - Indoor","4129",null,"Melbourne (CBD)","Pie Face ","144.9649678",null,null,null,"12",9978,"Other Specialised Food Retailing","-37.81719024","2010","281-291 Flinders Lane","103326","15"
"108844","Seats - Indoor","4400",null,"Docklands","Crown Plaza","144.9549939",null,null,null,"130",9979,"Accommodation","-37.8226581","2010","1-5 Spencer Street","108844","131"
"108110","Seats - Outdoor","4511",null,"Melbourne (CBD)","J & Ty Cafe","144.9611919",null,null,null,"8",9986,"Cafes and Restaurants","-37.8153709","2010","128-146 Queen Street","108110","44"
"103144","Seats - Indoor","4511",null,"Carlton","Campass Coffee","144.96981",null,null,null,"30",9994,"Cafes and Restaurants","-37.79715068","2010","138-144 Elgin Street","103144","215"
"105851","Seats - Outdoor","4512",null,"Melbourne (CBD)","Sushi Deli","144.9612043",null,null,null,"15",10039,"Takeaway Food Services","-37.8138513","2010","393-397 Little Bourke Street","105851","54"
"102178","Seats - Outdoor","4511",null,"Melbourne (Remainder)","Alf's Cafe","144.982664",null,null,null,"130",10050,"Cafes and Restaurants","-37.84633593","2010","23-99 Commercial Road","102178","870"
"108647","Seats - Indoor","4511",null,"Melbourne (Remainder)","Reset Cafe","144.9800592",null,null,null,"52",10072,"Cafes and Restaurants","-37.84607473","2010","541-543 St Kilda Road","108647","724"
"105379","Seats - Indoor","4520",null,"Melbourne (CBD)","Colonial Hotel / Brown Alley","144.9552166",null,null,null,"128",10074,"Pubs, Taverns and Bars","-37.81459098","2010","234-244 King Street","105379","62"
"108549","Seats - Indoor","4511",null,"Melbourne (CBD)","Minh Xuong Seafood & BBQ Restaurant","144.9672734",null,null,null,"100",10103,"Cafes and Restaurants","-37.81164458","2010","209-211 Russell Street","108549","66"
"109985","Seats - Outdoor","4511",null,"East Melbourne","Olive Cafe","144.9799837",null,null,null,"9",10112,"Cafes and Restaurants","-37.81680765","2010","61-71 Agnes Street","109985","656"
"589841","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafenatics","144.9657034",null,null,null,"30",10121,"Cafes and Restaurants","-37.810658","2010","221 Little Lonsdale Street","105749","76"
"101176","Seats - Indoor","4511",null,"Melbourne (CBD)","Earl Canteen","144.9587607",null,null,null,"22",10130,"Cafes and Restaurants","-37.81494883","2010","494-512 Bourke Street","101176","53"
"104664","Seats - Indoor","4512",null,"Melbourne (CBD)","Lilo Froyo","144.9607032",null,null,null,"10",10140,"Takeaway Food Services","-37.81194755","2010","116-122 Hardware Street","104664","74"
"110618","Seats - Indoor","4511",null,"Southbank","Southside Eatery","144.9661569",null,null,null,"70",10144,"Cafes and Restaurants","-37.82967464","2010","211-229 Sturt Street","110618","744"
"109706","Seats - Outdoor","4511",null,"West Melbourne (Residential)","One Star Coffee Lounge","144.9513664",null,null,null,"8",10150,"Cafes and Restaurants","-37.80562951","2010","297-307 Victoria Street","109706","424"
"109721","Seats - Indoor","4520",null,"West Melbourne (Residential)","Three Crowns Hotel","144.9494595",null,null,null,"38",10161,"Pubs, Taverns and Bars","-37.80539883","2010","361-365 Victoria Street","109721","423"
"508976","Seats - Outdoor","4520",null,"North Melbourne","Metropolitan Hotel","144.9540178",null,null,null,"16",10187,"Pubs, Taverns and Bars","-37.80139544","2010","42 Courtney Street","110862","376"
"111175","Seats - Indoor","4511",null,"Southbank","Lucky Chan's ","144.9586604",null,null,null,"140",10188,"Cafes and Restaurants","-37.82312164","2010","8 Whiteman Street","110477","803"
"110606","Seats - Indoor","4511",null,"Southbank","Mocha Expresso","144.9662623",null,null,null,"67",10200,"Cafes and Restaurants","-37.82066923","2010","3 Southgate Avenue","110380","753"
"612698","Seats - Outdoor","4511",null,"Parkville","Corner Cafe & Convenience Store","144.9391831",null,null,null,"6",10208,"Cafes and Restaurants","-37.77625457","2010","52-62 Cade Way","612698","928"
"101100","Seats - Outdoor","4511",null,"Melbourne (Remainder)","The Terrace Tea Rooms","144.9803723",null,null,null,"75",10223,"Cafes and Restaurants","-37.83016988","2010"," Alexandra Avenue","101100","852"
"104453","Seats - Indoor","4511",null,"Carlton","Animal Orchestra","144.9634206",null,null,null,"48",10240,"Cafes and Restaurants","-37.80059737","2010","163 Grattan Street","104453","243"
"104653","Seats - Outdoor","4511",null,"Melbourne (CBD)","Campari House","144.9613142",null,null,null,"50",10245,"Cafes and Restaurants","-37.81409153","2010","21-25 Hardware Lane","104653","54"
"104080","Seats - Indoor","4511",null,"Melbourne (CBD)","Bali Bagus On Franklin","144.9617628",null,null,null,"34",10249,"Cafes and Restaurants","-37.80816923","2010","83-93 Franklin Street","104080","105"
"111456","Seats - Indoor","4511",null,"East Melbourne","The Pavilion","144.9804557",null,null,null,"92",10269,"Cafes and Restaurants","-37.81296163","2010"," Wellington Parade","103807","619"
"103614","Seats - Indoor","4511",null,"Melbourne (CBD)","Magic Monkey Noodles & Sushi Bar","144.9687046",null,null,null,"42",10273,"Cafes and Restaurants","-37.80869914","2010","311 Exhibition Street","103614","87"
"103401","Seats - Indoor","4511",null,"North Melbourne","S & J Sushi Noodle Town","144.9488818",null,null,null,"20",10276,"Cafes and Restaurants","-37.80430161","2010","31 Errol Street","103401","345"
"604124","Seats - Outdoor","4511",null,"Docklands","Shuji Sushi","144.943969",null,null,null,"24",10289,"Cafes and Restaurants","-37.81927362","2010","816-828 Bourke Street","604124","1108"
"103943","Seats - Indoor","4511",null,"Melbourne (CBD)","The Quarter","144.9654844",null,null,null,"45",10301,"Cafes and Restaurants","-37.81710105","2010","267-275 Flinders Lane","103943","15"
"106246","Seats - Indoor","4511",null,"Carlton","Pasta Rustica Ristorante","144.966737",null,null,null,"115",10320,"Cafes and Restaurants","-37.80366897","2010","148-150 Lygon Street","106246","252"
"101117","Seats - Indoor","4512",null,"Melbourne (CBD)","More Than Fresh","144.9709029",null,null,null,"10",10322,"Takeaway Food Services","-37.812234","2010","87-91 Bourke Street","101117","48"
"109290","Seats - Outdoor","4511",null,"Melbourne (CBD)","Gi Gi Japanese Sushi","144.9648043",null,null,null,"28",10333,"Cafes and Restaurants","-37.81244693","2010","237 Swanston Street","109290","65"
"106143","Seats - Outdoor","4511",null,"Carlton","Tiamo Coffee","144.9670898",null,null,null,"20",10336,"Cafes and Restaurants","-37.79822136","2010","303 Lygon Street","106143","207"
"106033","Seats - Indoor","4511",null,"Melbourne (CBD)","Vicoletto Cafe ","144.9555039",null,null,null,"100",10339,"Cafes and Restaurants","-37.81299012","2010","470-472 Little Lonsdale Street","106033","82"
"108638","Seats - Indoor","4511",null,"Melbourne (Remainder)","The Deck Cafe On St Kilda Road","144.978556",null,null,null,"32",10357,"Cafes and Restaurants","-37.8418809","2010","477-479 St Kilda Road","108638","760"
"105910","Seats - Indoor","4530",null,"Melbourne (CBD)","The Naval And Military Club","144.9727065",null,null,null,"200",10369,"Clubs (Hospitality)","-37.81290511","2010","25-35 Little Collins Street","105910","38"
"103180","Seats - Indoor","4511",null,"Melbourne (CBD)","Michel's Patisserie","144.9627079",null,null,null,"28",10375,"Cafes and Restaurants","-37.81388737","2010","187-193 Elizabeth Street","103180","54"
"102125","Seats - Indoor","4511",null,"Melbourne (CBD)","N Lee Bakery - Collins st","144.9599965",null,null,null,"30",10389,"Cafes and Restaurants","-37.81679183","2010","422-428 Collins Street","102125","33"
"611394","Seats - Outdoor","4512",null,"Melbourne (CBD)","Pizza Capers Melbourne","144.9565185",null,null,null,"4",10393,"Takeaway Food Services","-37.82099397","2010","545-557 Flinders Street","611394","1"
"101137","Seats - Outdoor","4511",null,"Melbourne (CBD)","Subway","144.9665978",null,null,null,"30",10399,"Cafes and Restaurants","-37.81376503","2010","235-251 Bourke Street","101137","46"
"109317","Seats - Indoor","4520",null,"Melbourne (CBD)","The Oxford Scholar Hotel","144.962901",null,null,null,"140",10404,"Pubs, Taverns and Bars","-37.80846658","2010","427-433 Swanston Street","109317","105"
"102119","Seats - Outdoor","4511",null,"Melbourne (CBD)","McDonald's","144.9583339",null,null,null,"52",10416,"Cafes and Restaurants","-37.81753764","2010","468-478 Collins Street","102119","32"
"102092","Seats - Indoor","4511",null,"Melbourne (CBD)","The Overdraft Deli","144.9624418",null,null,null,"70",10435,"Cafes and Restaurants","-37.81728432","2010","359-373 Collins Street","102092","24"
"614000","Seats - Outdoor","4511",null,"Melbourne (Remainder)","Delaware North Companies Australia Pty Ltd","144.9803771",null,null,null,"50",10470,"Cafes and Restaurants","-37.82181585","2010"," Batman Avenue","100847","659"
"104450","Seats - Outdoor","4512",null,"Carlton","Domino's Pizza","144.9651037",null,null,null,"10",10495,"Takeaway Food Services","-37.80077102","2010","251-257 Cardigan Street","104450","245"
"103613","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe on Exhibition","144.9687244",null,null,null,"22",10505,"Cafes and Restaurants","-37.80874125","2010","309 Exhibition Street","103613","87"
"104468","Seats - Indoor","4511",null,"Parkville","The Potter Espresso Bar","144.9612468",null,null,null,"28",10508,"Cafes and Restaurants","-37.79739836","2010","156-292 Grattan Street","104468","270"
"109359","Seats - Outdoor","4512",null,"Carlton","Souvlaki Hut","144.965164",null,null,null,"20",10523,"Takeaway Food Services","-37.79780844","2010","768-804 Swanston Street","109359","204"
"101237","Seats - Outdoor","4511",null,"Melbourne (CBD)","Sushi Masa","144.9725554",null,null,null,"14",10526,"Cafes and Restaurants","-37.8112354","2010","10 Bourke Street","101237","58"
